Time,SP,PV,OP,Error
4727,1.3107,0.95404,1.1432,1.4311
4728,1.0904,0.96977,1.0129,0.52235
4729,0.34358,0.40704,0.58747,-0.22059
4730,-0.096957,0.49092,-0.40253,-2.2372
4731,-0.5375,0.052275,-0.70197,-2.2703
4732,-0.97632,-0.5856,-0.72517,-1.5407
4733,-0.49276,-0.41783,-0.51082,-0.31346
4734,-0.22946,-0.36365,-0.14619,0.49582
4735,-1.0641,-0.81978,-0.70197,-0.99008
4736,-1.3721,-0.83201,-1.3892,-2.131
4737,-1.8557,-1.9452,-0.91743,0.23048
4738,-1.6354,-1.4175,-1.4312,-0.92374
4739,-0.5375,-0.78133,-0.5528,0.89383
4740,0.47437,-0.13297,0.45599,2.3333
4741,-0.1417,-0.35666,0.26484,0.80759
4742,0.87017,0.75132,0.49908,0.50245
4743,0.6499,0.64646,0.60626,0.051378
4744,-0.052215,0.1414,0.17644,-0.73801
4745,-0.62526,-0.47375,-0.099787,-0.61197
4746,-0.75605,-0.65026,-0.20696,-0.44613
4747,-0.49276,-0.24482,-0.5528,-0.97018
4748,-0.36025,-0.3287,-0.16498,-0.14099
4749,-0.22946,-0.13647,-0.12299,-0.36653
4750,-0.75605,-0.57861,-0.36055,-0.71811
4751,-1.2844,-0.62754,-1.3461,-2.5688
4752,-0.36025,-0.48424,-0.46772,0.44939
4753,-0.5375,-0.63104,-0.48761,0.32335
4754,-0.62526,-0.57511,-0.57601,-0.22723
4755,-0.44801,-0.81454,-0.015813,1.3648
4756,-0.31723,-0.16443,-0.5296,-0.5987
4757,0.56213,0.18509,0.43389,1.4643
4758,0.035549,0.16936,-0.099787,-0.50583
4759,0.2541,0.255,0.11125,0.011577
4760,0.29884,0.1781,0.47919,0.47592
4761,0.56213,0.17461,0.8858,1.5041
4762,0.51911,0.53986,0.34881,-0.048124
4763,1.1352,0.99598,0.67145,0.59532
4764,1.1782,1.4364,0.47919,-0.91048
4765,0.47437,0.78103,0.15766,-1.136
4766,1.1352,0.79501,1.0593,1.3582
4767,0.16633,0.74782,-0.31414,-2.1974
4768,0.16633,0.42626,-0.16498,-0.97681
4769,-0.18472,-0.24482,0.069266,0.21721
4770,0.43135,0.40879,0.0040758,0.11108
4771,0.43135,0.57131,-0.081003,-0.50583
4772,-0.66828,-0.31822,-0.59479,-1.3682
4773,-0.0091931,0.15014,-0.40253,-0.60534
4774,0.21108,0.25849,-0.16498,-0.16753
4775,0.47437,0.51364,-0.015813,-0.12109
4776,-0.052215,-0.028114,-0.015813,-0.094559
4777,-0.27248,-0.064814,-0.37933,-0.80434
4778,-0.66828,-0.4755,-0.61799,-0.77117
4779,-0.58052,-0.88269,-0.14619,1.1127
4780,-0.22946,-0.58211,-0.081003,1.325
4781,0.12331,0.055771,-0.20696,0.26365
4782,0.2541,0.088975,0.092469,0.64176
4783,0.035549,0.055771,-0.14619,-0.074658
4784,-0.36025,-0.60308,0.0040758,0.90046
4785,0.34358,0.24975,0.027279,0.37642
4786,-0.096957,-0.21336,0.049377,0.43612
4787,0.7824,0.49442,0.32561,1.1393
4788,0.82715,0.93307,0.21843,-0.35326
4789,0.6499,0.31092,0.84381,1.325
4790,1.2229,0.79151,1.0781,1.7097
4791,1.3107,0.89287,1.2736,1.6633
4792,1.266,0.95229,1.1432,1.2653
4793,1.2229,1.3577,0.73664,-0.4395
4794,0.34358,0.74433,0.092469,-1.5009
4795,-0.40499,-0.16443,-0.037911,-0.93701
4796,-1.1088,-0.75687,-0.68318,-1.4014
4797,-1.2844,-1.178,-0.72517,-0.4793
4798,-1.3721,-0.87745,-1.4544,-1.9586
4799,-0.44801,-0.59434,-0.51082,0.52899
4800,-0.40499,-0.74114,-0.12299,1.252
4801,-1.0641,-0.82153,-0.83235,-0.98344
4802,-1.1966,-1.1588,-0.76716,-0.21396
4803,-1.7679,-1.5538,-1.1738,-0.91711
4804,-2.1207,-1.8981,-1.5804,-0.97018
4805,-1.3721,-1.5922,-0.91743,0.75453
4806,-1.0641,-0.94386,-1.2158,-0.5191
4807,-0.0091931,-0.35666,-0.14619,1.3184
4808,-0.27248,-0.57337,-0.037911,1.126
4809,0.078571,-0.1854,0.26484,1.0066
4810,-0.27248,0.1781,-0.57601,-1.7264
4811,-0.1417,0.020819,-0.31414,-0.62524
4812,0.2541,0.17286,0.13446,0.32335
4813,-0.66828,-0.69395,-0.14619,0.058011
4814,-0.66828,-0.6555,-0.31414,-0.087925
4815,-0.88855,-1.0522,-0.31414,0.56879
4816,-0.052215,-0.19763,-0.12299,0.54889
4817,-1.2844,-1.1588,-0.68318,-0.55227
4818,-0.75605,-0.87745,-0.51082,0.41622
4819,-1.2396,-1.2479,-0.78705,-0.041491
4820,-0.97632,-1.2305,-0.61799,0.9071
4821,-0.66828,-1.2095,-0.12299,2.0149
4822,-0.9333,-1.2567,-0.33734,1.1724
4823,-0.31723,-0.36365,-0.48761,0.15751
4824,-0.096957,-0.20812,-0.14619,0.41622
4825,-0.1417,-0.19588,-0.037911,0.19731
4826,0.56213,0.45422,0.30682,0.44275
4827,0.60688,0.34238,0.69023,1.0398
4828,1.1782,0.89287,1.0361,1.1525
4829,1.3107,1.314,0.82061,0.064645
4830,0.69464,1.0082,0.26484,-1.1493
4831,0.56213,0.27247,0.95099,1.1326
4832,0.29884,0.64122,0.11125,-1.282
4833,0.2541,0.3249,0.30682,-0.25376
4834,0.12331,0.12393,0.30682,0.0049436
4835,-0.096957,0.2882,-0.27215,-1.4677
4836,0.21108,0.20781,0.13446,0.024844
4837,0.12331,0.26199,-0.12299,-0.5191
4838,0.2541,0.35985,0.11125,-0.38643
4839,0.51911,0.41053,0.43389,0.44275
4840,0.035549,0.49617,-0.27215,-1.7463
4841,0.21108,0.54335,-0.0578,-1.2488
4842,0.2541,0.088975,0.56427,0.64176
4843,0.47437,0.60627,0.28362,-0.47267
4844,0.078571,-0.049086,0.47919,0.48919
4845,0.51911,0.53636,0.414,-0.034857
4846,-0.0091931,0.2183,0.049377,-0.86404
4847,0.078571,-0.036852,0.414,0.44275
4848,0.035549,-0.17142,0.45599,0.78769
4849,-0.27248,-0.11375,0.049377,-0.6186
4850,-0.71303,-0.45977,-0.37933,-1.0033
4851,0.16633,0.1414,0.15766,0.10445
4852,-0.0091931,-0.11549,0.28362,0.40295
4853,0.12331,-0.1085,0.37201,0.8872
4854,0.2541,0.28471,0.19965,-0.10119
4855,0.29884,0.029557,0.62946,1.0398
4856,0.43135,0.15364,0.69023,1.0796
4857,1.0457,1.1795,0.43389,-0.44613
4858,1.4415,1.4539,0.82061,0.038111
4859,1.882,1.9327,0.99408,-0.081292
4860,1.4415,1.903,0.60626,-1.6667
4861,0.47437,0.5783,0.69023,-0.36653
4862,-0.27248,-0.1452,0.19965,-0.4992
4863,-0.0091931,0.31966,-0.16498,-1.2488
4864,-1.0211,-0.82153,-0.29536,-0.81761
4865,-1.2396,-1.1501,-0.63678,-0.41297
4866,-1.1088,-1.0242,-0.89422,-0.38643
4867,-0.62526,-0.84425,-0.44563,0.79433
4868,-0.40499,-0.48424,-0.33734,0.27692
4869,-0.9333,-0.73589,-0.83235,-0.80434
4870,-1.2396,-1.2462,-0.72517,-0.048124
4871,-1.5924,-1.7041,-0.87434,0.32998
4872,-1.1088,-1.2654,-0.89422,0.52899
4873,-0.62526,-1.1745,-0.18818,2.0481
4874,-0.1417,-0.112,-0.48761,-0.12109
4875,-0.27248,-0.64677,0.13446,1.4046
4876,-0.096957,-0.022872,-0.20696,-0.28693
4877,-0.44801,-0.65201,0.049377,0.74789
4878,-0.66828,-0.57337,-0.37933,-0.3997
4879,-0.44801,-0.49123,-0.36055,0.13761
4880,-0.1417,-0.13647,-0.29536,-0.028224
4881,-0.80079,-0.88269,-0.44563,0.26365
4882,-0.1417,-0.292,-0.23017,0.56216
4883,-1.3721,-1.012,-0.98262,-1.4478
4884,-0.97632,-0.839,-0.95941,-0.5788
4885,-1.4169,-1.6499,-0.65998,0.80096
4886,-0.84381,-0.87221,-0.80914,0.058011
4887,-0.27248,-0.4423,-0.42242,0.62849
4888,-0.71303,-0.70269,-0.51082,-0.081292
4889,-0.66828,-0.65376,-0.63678,-0.094559
4890,-0.97632,-0.94211,-0.68318,-0.18743
4891,-0.62526,-0.50696,-0.78705,-0.48593
4892,-0.0091931,-0.50172,0.11125,1.869
4893,0.38661,0.0050901,0.37201,1.4709
4894,0.51911,0.31267,0.37201,0.81423
4895,0.16633,-0.010638,0.37201,0.68156
4896,0.73938,0.76879,0.19965,-0.068025
4897,0.43135,0.53112,0.19965,-0.35326
4898,0.51911,0.45772,0.3908,0.26365
4899,-0.096957,0.45597,-0.51082,-2.1045
4900,-0.40499,0.17636,-0.76716,-2.2305
4901,-0.49276,-0.0036479,-0.93953,-1.8856
4902,-0.36025,-0.62754,-0.14619,0.99333
4903,-0.40499,-0.64152,-0.25337,0.87393
4904,-0.18472,-0.19763,-0.48761,0.038111
4905,-0.97632,-0.65376,-1.1738,-1.282
4906,-0.75605,-0.89318,-0.76716,0.47592
4907,-0.75605,-0.4755,-1.3461,-1.1095
4908,-0.5375,-0.79881,-0.63678,0.96016
4909,-0.75605,-0.93163,-0.85224,0.62186
4910,-1.0211,-0.97357,-1.1086,-0.2405
4911,-1.2396,-0.98231,-1.5384,-1.0498
4912,-0.97632,-1.1745,-1.0478,0.69483
4913,-0.62526,-0.72541,-1.0478,0.34325
4914,-0.97632,-0.659,-1.6456,-1.2621
4915,-0.80079,-0.44055,-1.734,-1.4146
4916,-0.40499,-0.53317,-0.93953,0.46265
4917,-0.97632,-0.77085,-1.4964,-0.83751
4918,-0.75605,-1.0959,-0.89422,1.2454
4919,-1.1088,-0.87221,-1.5804,-0.96354
4920,-1.1966,-1.2584,-1.4312,0.16415
4921,-1.2396,-0.97706,-1.8842,-1.0697
4922,-0.97632,-0.77434,-1.7108,-0.82424
4923,-0.18472,-0.55414,-0.83235,1.3913
4924,0.38661,-0.056076,-0.33734,1.7031
4925,0.34358,0.37383,-0.61799,-0.094559
4926,0.73938,0.7286,-0.44563,0.084545
4927,0.078571,0.23752,-0.70197,-0.5987
4928,-0.97632,-0.28501,-1.734,-2.6816
4929,-1.9004,-1.213,-2.3129,-2.7214
4930,-2.1207,-1.6901,-2.356,-1.7596
4931,-1.7249,-1.753,-1.8411,0.0049436
4932,-1.7249,-1.7058,-1.8842,-0.17416
4933,-1.6354,-1.358,-2.2676,-1.1493
4934,-1.5924,-1.199,-2.398,-1.5871
4935,-2.6473,-2.2196,-2.7207,-1.7795
4936,-2.7798,-2.5307,-2.8046,-1.1095
4937,-2.5165,-2.2668,-2.9118,-1.0962
4938,-1.6354,-1.7006,-2.2478,0.15088
4939,-1.1966,-1.0644,-2.1406,-0.57217
4940,-1.4169,-1.4629,-1.6887,0.091179
4941,-1.5924,-1.3423,-2.2058,-1.0431
4942,-2.2085,-2.2301,-2.0986,-0.048124
4943,-1.3721,-1.6639,-1.7108,1.0265
4944,-1.8557,-1.7076,-2.2908,-0.67167
4945,-1.7249,-1.8666,-1.8842,0.43612
4946,-1.3291,-1.5712,-1.5616,0.84076
4947,-2.2515,-2.2685,-2.0334,-0.068025
4948,-1.9882,-1.8526,-2.3328,-0.63187
4949,-2.1637,-1.9645,-2.44,-0.88394
4950,-2.2962,-2.1654,-2.44,-0.63187
4951,-2.0312,-1.968,-2.2478,-0.3599
4952,-2.0312,-1.9575,-2.1605,-0.3997
4953,-1.7679,-1.58,-2.2058,-0.81761
4954,-1.8127,-2.1148,-1.4964,1.0398
4955,-0.88855,-1.0225,-1.4312,0.45602
4956,-0.84381,-0.65376,-1.6036,-0.77117
4957,-0.66828,-0.54715,-1.4312,-0.4992
4958,-0.49276,-0.56288,-1.0666,0.23712
4959,-0.18472,0.0033425,-1.197,-0.72474
4960,-0.18472,-0.112,-0.95941,-0.28693
4961,0.12331,-0.035105,-0.57601,0.60859
4962,0.16633,0.3284,-0.87434,-0.60534
4963,-0.58052,-0.45453,-0.91743,-0.51247
4964,-0.31723,-0.33919,-0.80914,0.064645
4965,-0.31723,-0.4021,-0.72517,0.30345
4966,-1.0641,-1.1256,-0.91743,0.17078
4967,-0.66828,-1.2235,-0.36055,2.068
4968,-0.62526,-0.81628,-0.72517,0.68819
4969,-0.36025,-0.2186,-0.89422,-0.5589
4970,-0.22946,-0.20287,-0.68318,-0.11446
4971,-0.9333,-1.0138,-0.68318,0.25038
4972,-0.66828,-0.55589,-0.95941,-0.46603
4973,-0.9333,-0.49822,-1.4312,-1.7065
4974,-0.66828,-0.44579,-1.1318,-0.88394
4975,-0.75605,-0.54016,-1.155,-0.86404
4976,-1.0211,-0.90366,-1.155,-0.50583
4977,-0.62526,-0.85997,-0.5528,0.85403
4978,-0.58052,-0.70094,-0.57601,0.42285
4979,-0.1417,-0.47026,-0.23017,1.2388
4980,-1.0211,-0.83201,-0.83235,-0.77781
4981,-0.62526,-0.49822,-0.93953,-0.5191
4982,-0.31723,-0.70094,-0.23017,1.4378
4983,-0.22946,-0.20987,-0.61799,-0.087925
4984,-0.36025,-0.6258,-0.25337,0.9867
4985,-0.18472,-0.45103,-0.14619,0.99997
4986,-0.40499,-0.16792,-0.70197,-0.92374
4987,-0.31723,-0.63803,-0.015813,1.199
4988,0.12331,-0.25705,0.17644,1.451
4989,0.29884,-0.0036479,0.26484,1.1658
4990,0.7824,0.92783,0.049377,-0.50583
4991,1.1352,1.2424,0.37201,-0.34
4992,1.0027,0.66044,1.0593,1.3582
4993,0.87017,0.97676,0.47919,-0.35326
4994,0.91491,1.1078,0.28362,-0.6783
4995,0.6499,0.80025,0.28362,-0.53237
4996,0.2541,0.55209,0.0040758,-1.1161
4997,-0.18472,-0.20113,0.092469,0.051378
4998,-0.052215,-0.064814,-0.14619,0.044744
4999,-0.62526,-0.57861,-0.37933,-0.21396
5000,-1.9434,-1.3056,-1.5384,-2.5357
5001,-1.8127,-1.2881,-1.7958,-2.0979
5002,-1.3721,-1.1676,-1.4964,-0.85741
5003,-0.88855,-1.2742,-0.57601,1.4112
5004,0.035549,-0.24307,-0.37933,1.0597
5005,0.56213,-0.21686,0.90569,2.99
5006,-0.096957,-0.27453,0.60626,0.66829
5007,-0.71303,-0.83201,0.414,0.40959
5008,-1.9434,-1.7949,-0.37933,-0.6783
5009,-1.0211,-0.91066,-0.36055,-0.4793
5010,-1.1966,-0.82852,-0.61799,-1.4677
5011,-0.62526,-0.91939,0.32561,1.0796
5012,-0.27248,-0.45453,0.49908,0.67492
5013,0.29884,0.16587,0.62946,0.52235
5014,0.21108,0.42976,0.45599,-0.81761
5015,-0.22946,-0.34618,0.47919,0.42949
5016,-1.0641,-0.75687,-0.57601,-1.2289
5017,-1.1518,-1.1431,-0.59479,-0.10119
5018,-0.66828,-0.54715,-0.78705,-0.4992
5019,-0.36025,-0.17317,-0.72517,-0.73137
5020,-1.2844,-1.2637,-0.65998,-0.15426
5021,-1.2844,-1.407,-0.72517,0.38969
5022,-1.4599,-1.5398,-0.89422,0.21721
5023,-1.0211,-1.1833,-0.72517,0.55552
5024,-0.71303,-0.63628,-0.95941,-0.33336
5025,0.34358,-0.30773,0.45599,2.4925
5026,-0.1417,-0.45803,0.21843,1.1923
5027,0.21108,-0.10676,0.414,1.2189
5028,-0.096957,-0.057824,-0.015813,-0.15426
5029,0.2541,0.25675,0.11125,0.0049436
5030,0.6499,0.10995,1.0593,2.0879
5031,0.82715,0.79501,0.62946,0.17078
5032,1.2229,0.84219,1.1432,1.5174
5033,0.6499,1.197,0.092469,-2.0382
5034,1.3985,1.3106,0.8858,0.41622
5035,0.7824,0.51889,1.2272,1.0464
5036,-0.0091931,0.15014,0.3908,-0.60534
5037,0.078571,0.13267,0.26484,-0.20069
5038,0.43135,0.39131,0.3908,0.17741
5039,-0.052215,-0.012386,0.15766,-0.15426
5040,-0.052215,0.23228,-0.16498,-1.0829
5041,0.34358,0.1449,0.45599,0.77443
5042,0.2541,0.045285,0.58747,0.80759
5043,0.2541,0.65869,-0.081003,-1.5208
5044,0.2541,0.51889,0.027279,-0.99008
5045,0.56213,0.15364,0.90569,1.5837
5046,0.29884,0.18509,0.58747,0.44939
5047,0.38661,0.58355,0.19965,-0.72474
5048,-0.18472,-0.10326,0.37201,-0.3201
5049,-0.052215,0.2148,-0.099787,-1.0166
5050,0.47437,0.53636,0.30682,-0.20733
5051,0.56213,0.34587,0.77862,0.85403
5052,0.035549,-0.098019,0.60626,0.50909
5053,0.035549,0.020819,0.13446,0.058011
5054,-0.31723,-0.55065,0.43389,0.8673
5055,0.21108,0.2882,0.069266,-0.2803
5056,0.51911,0.8719,-0.015813,-1.3085
5057,0.91491,0.97152,0.47919,-0.16089
5058,1.4862,1.1952,1.2084,1.1923
5059,1.3537,1.7772,0.45599,-1.5274
5060,1.0904,0.73734,1.3775,1.4046
5061,1.574,1.8174,0.79741,-0.83087
5062,1.8373,1.6443,1.4427,0.84076
5063,1.1782,1.6146,0.73664,-1.5871
5064,-0.1417,0.16412,0.3908,-1.1692
5065,-0.75605,-0.52269,-0.037911,-0.93038
5066,-0.40499,-0.22734,-0.31414,-0.6982
5067,-0.5375,-0.52443,-0.23017,-0.081292
5068,-0.62526,-0.52094,-0.44563,-0.43287
5069,-0.49276,-0.49298,-0.29536,-0.028224
5070,-0.18472,-0.65376,0.30682,1.7694
5071,-1.2844,-1.4489,-0.27215,0.54889
5072,-1.3721,-1.365,-0.78705,-0.10783
5073,-0.40499,-0.87745,0.069266,1.7694
5074,-0.40499,-0.85124,0.13446,1.6699
5075,0.38661,-0.13297,0.54107,1.995
5076,0.078571,0.23927,0.0040758,-0.60534
5077,0.21108,0.033052,0.43389,0.68819
5078,0.51911,0.74607,0.26484,-0.83087
5079,-0.22946,0.062761,0.0040758,-1.1227
5080,-0.66828,-0.46152,-0.25337,-0.82424
5081,-0.71303,-0.44404,-0.44563,-1.063
5082,-0.88855,-0.65201,-0.57601,-0.95028
5083,-0.31723,-0.34618,-0.18818,0.091179
5084,0.12331,0.015576,0.092469,0.41622
5085,-0.66828,-0.71842,-0.0578,0.15088
5086,-0.62526,-0.19763,-0.74395,-1.6601
5087,-1.1518,-1.3598,-0.23017,0.72136
5088,0.078571,-0.1854,0.027279,1.0066
5089,-0.22946,-0.25705,-0.015813,0.091179
5090,-0.36025,-0.74114,0.37201,1.4245
5091,1.1352,0.64297,0.92889,1.9353
5092,0.38661,0.66044,0.092469,-1.0166
5093,0.2541,0.094218,0.60626,0.62186
5094,0.43135,0.41752,0.49908,0.077912
5095,0.95793,0.6552,0.92889,1.2056
5096,0.60688,0.5783,0.64824,0.14425
5097,0.95793,0.47345,0.99408,1.8955
5098,0.91491,1.1655,0.3908,-0.89721
5099,0.6499,0.45947,0.95099,0.76116
5100,0.73938,0.77928,0.71343,-0.10783
5101,0.2541,0.61151,0.17644,-1.3417
5102,-0.052215,-0.057824,0.34881,0.018211
5103,0.035549,-0.14346,0.52118,0.68156
5104,0.29884,0.15014,0.49908,0.58206
5105,-0.36025,0.07849,-0.40253,-1.6866
5106,-0.27248,-0.1487,-0.14619,-0.48593
5107,0.6499,0.63248,0.24163,0.10445
5108,0.43135,0.79151,-0.015813,-1.3417
5109,0.47437,0.80724,0.069266,-1.2355
5110,0.078571,0.30568,0.17644,-0.85741
5111,0.035549,0.1781,0.15766,-0.539
5112,0.16633,0.10296,0.32561,0.25038
5113,-0.1417,0.038295,-0.081003,-0.69157
5114,0.21108,-0.18016,0.67145,1.4975
5115,0.73938,0.70763,0.43389,0.16415
5116,0.078571,0.37733,0.069266,-1.1294
5117,-0.0091931,-0.25705,0.54107,0.94026
5118,-0.1417,-0.4056,0.3908,0.99333
5119,-0.0091931,0.033052,0.13446,-0.16089
5120,0.2541,0.1781,0.3908,0.30345
5121,0.21108,0.36859,0.092469,-0.58544
5122,0.16633,0.40879,0.0040758,-0.91048
5123,1.0904,0.89986,0.73664,0.78769
5124,0.95793,0.96977,0.71343,0.011577
5125,1.4862,1.5657,0.82061,-0.21396
5126,1.3107,1.1148,1.2924,0.82086
5127,1.6187,1.9659,0.67145,-1.2222
5128,1.7065,1.917,0.82061,-0.6982
5129,-0.096957,0.49791,0.11125,-2.2637
5130,-0.9333,-0.70094,-0.25337,-0.93701
5131,-1.2844,-1.2549,-0.46772,-0.18743
5132,-1.2396,-0.91066,-1.1086,-1.3218
5133,-0.5375,-0.53842,-0.68318,-0.028224
5134,-0.40499,-0.6625,-0.037911,0.95353
5135,-0.0091931,-0.068309,-0.0578,0.22385
5136,-0.75605,-0.60482,-0.5296,-0.6186
5137,-1.7249,-1.2584,-1.3041,-1.8723
5138,-1.1518,-1.5118,-0.42242,1.2985
5139,-1.7249,-1.4996,-1.2622,-0.95691
5140,0.035549,-0.44055,-0.037911,1.8092
5141,0.035549,-0.30948,0.26484,1.3117
5142,0.21108,0.34587,-0.16498,-0.4992
5143,0.078571,0.49442,-0.36055,-1.5738
5144,-0.096957,-0.51744,0.52118,1.5903
5145,0.078571,-0.13297,0.34881,0.80759
5146,-0.49276,-0.3287,-0.23017,-0.65177
5147,-0.5375,-0.42482,-0.36055,-0.4594
5148,-0.49276,-0.49472,-0.27215,-0.02159
5149,-0.75605,-1.0295,-0.0578,0.99333
5150,-0.75605,-0.55764,-0.74395,-0.79771
5151,-0.75605,-0.71842,-0.61799,-0.18743
5152,-0.80079,-0.60308,-0.83235,-0.79771
5153,-1.1518,-1.0487,-0.83235,-0.4594
5154,-0.66828,-0.73589,-0.51082,0.21721
5155,-0.31723,-0.70619,0.027279,1.4577
5156,-0.18472,-0.27278,-0.23017,0.32335
5157,-0.052215,-0.4423,0.32561,1.4776
5158,0.16633,0.21655,-0.0578,-0.18079
5159,0.21108,-0.25356,0.69023,1.7761
5160,0.47437,0.30568,0.58747,0.66829
5161,0.38661,0.2183,0.64824,0.66166
5162,0.51911,0.62724,0.28362,-0.3798
5163,1.0457,0.95404,0.71343,0.40959
5164,1.0027,1.0904,0.58747,-0.27366
5165,0.60688,1.2092,0.11125,-2.2504
5166,0.29884,0.78103,0.027279,-1.8126
5167,0.078571,0.097713,0.37201,-0.068025
5168,0.29884,0.068004,0.54107,0.89383
5169,0.43135,0.64996,-0.015813,-0.80434
5170,-0.22946,0.26898,-0.51082,-1.9055
5171,-0.1417,0.12567,-0.36055,-1.0232
5172,-0.49276,-0.17841,-0.59479,-1.2222
5173,-0.22946,-0.47026,0.069266,0.90046
5174,-0.1417,0.054023,-0.5296,-0.75127
5175,-0.052215,-0.22734,-0.037911,0.66166
5176,-0.36025,-0.03161,-0.57601,-1.2687
5177,-0.052215,-0.20812,0.069266,0.58869
5178,0.078571,0.17636,-0.14619,-0.36653
5179,-0.36025,-0.089281,-0.46772,-1.0498
5180,-0.22946,-0.56638,0.28362,1.2653
5181,0.078571,0.040042,0.069266,0.15088
5182,-0.40499,-0.012386,-0.48761,-1.5141
5183,-0.44801,-0.62754,0.15766,0.65502
5184,-0.052215,0.057518,-0.12299,-0.4196
5185,0.7824,0.26548,1.0361,2.0083
5186,0.82715,0.42452,1.1432,1.5771
5187,0.51911,0.097713,1.1665,1.6301
5188,0.21108,0.50316,0.32561,-1.0962
5189,0.60688,0.81074,0.47919,-0.73801
5190,0.60688,0.66568,0.79741,-0.18743
5191,1.4862,1.2337,1.2924,1.0464
5192,1.6187,1.1952,1.8725,1.7031
5193,1.1782,1.3787,1.1665,-0.69157
5194,1.266,1.5884,0.90569,-1.1493
5195,0.60688,0.96278,0.64824,-1.3151
5196,0.51911,0.64646,0.8637,-0.45277
5197,0.38661,0.78103,0.37201,-1.4743
5198,0.035549,0.07849,0.69023,-0.16089
5199,0.21108,0.052275,0.8637,0.61522
5200,1.0027,0.95229,0.97088,0.25038
5201,-0.31723,0.1449,0.15766,-1.7728
5202,-0.44801,-0.32521,0.19965,-0.49257
5203,-0.62526,-0.63628,0.19965,0.0049436
5204,-0.97632,-0.87221,-0.18818,-0.45277
5205,-0.096957,-0.27453,0.21843,0.66829
5206,0.078571,-0.12074,0.37201,0.76116
5207,0.078571,-0.16967,0.69023,0.9469
5208,-0.096957,-0.28326,0.60626,0.70146
5209,-0.75605,-0.50871,-0.081003,-0.98344
5210,-1.4599,-1.2637,-0.51082,-0.83087
5211,-1.4169,-1.3353,-0.61799,-0.39306
5212,-0.66828,-0.78133,-0.27215,0.38969
5213,0.2541,0.022566,0.30682,0.89383
5214,0.47437,0.14315,0.95099,1.2852
5215,0.38661,0.07849,1.0593,1.1923
5216,1.0027,0.97152,0.92889,0.17741
5217,0.56213,0.40529,1.0593,0.62849
5218,0.29884,0.48743,0.64824,-0.6982
5219,-0.31723,-0.20812,0.52118,-0.43287
5220,-0.5375,-0.44579,0.17644,-0.3798
5221,-0.84381,-0.61007,-0.23017,-0.93701
5222,-0.9333,-0.76211,-0.33734,-0.70484
5223,0.035549,-0.41958,0.62946,1.7296
5224,-0.27248,-0.12773,0.049377,-0.56554
5225,0.16633,0.094218,0.43389,0.28355
5226,0.56213,0.435,0.79741,0.51572
5227,1.0027,1.0204,0.8637,-0.0083233
5228,0.91491,1.2756,0.67145,-1.3151
5229,0.38661,0.88414,0.32561,-1.8657
5230,0.078571,0.5451,0.15766,-1.7662
5231,1.0457,0.79676,1.2272,1.0066
5232,1.266,0.91384,1.615,1.4112
5233,1.3107,1.0274,1.7222,1.1525
5234,1.0904,1.1568,1.2272,-0.18743
5235,1.882,1.9012,1.5079,0.038111
5236,1.574,1.5972,1.5499,0.0049436
5237,0.6499,1.0484,0.8858,-1.4743
5238,0.56213,1.148,0.45599,-2.1907
5239,0.6499,1.1638,0.414,-1.9121
5240,0.38661,0.73908,0.3908,-1.3151
5241,0.73938,0.33888,1.3156,1.5638
5242,0.56213,0.78103,0.67145,-0.79771
5243,0.56213,0.76705,0.69023,-0.74464
5244,0.2541,0.26898,0.77862,-0.041491
5245,0.7824,0.55384,1.1665,0.91373
5246,0.43135,0.13791,1.1432,1.1393
5247,0.6499,0.78103,0.77862,-0.4594
5248,0.38661,0.82122,0.28362,-1.6269
5249,0.078571,0.088975,0.69023,-0.034857
5250,0.43135,0.47345,0.52118,-0.13436
5251,0.51911,0.52063,0.67145,0.024844
5252,0.73938,0.98899,0.54107,-0.90384
5253,0.95793,0.615,1.4007,1.3582
5254,0.7824,0.83695,1.0129,-0.16089
5255,0.82715,0.75481,1.1432,0.32335
5256,0.73938,0.88414,0.82061,-0.50583
5257,0.95793,0.7286,1.3355,0.927
5258,1.3985,1.4783,1.0781,-0.22059
5259,1.3537,1.5832,1.1013,-0.79107
5260,1.0457,1.1166,1.3775,-0.20733
5261,1.531,1.7684,1.2084,-0.81097
5262,1.6618,1.8698,1.4007,-0.69157
5263,1.6618,2.0078,1.4007,-1.2156
5264,2.0145,1.6915,2.3443,1.3449
5265,0.91491,1.3158,1.2084,-1.4677
5266,0.21108,0.95579,0.37201,-2.8143
5267,-0.5375,-0.052581,0.092469,-1.8723
5268,-0.18472,-0.16268,0.43389,-0.094559
5269,-0.096957,-0.00015271,0.049377,-0.37316
5270,-0.1417,-0.18889,0.32561,0.17078
5271,0.16633,-0.042095,0.67145,0.80096
5272,-0.31723,-0.49822,0.64824,0.66829
5273,-0.84381,-0.4423,-0.29536,-1.5738
5274,-0.88855,-0.87745,-0.037911,-0.094559
5275,-0.62526,-0.83201,0.21843,0.74789
5276,-0.096957,-0.37414,0.58747,1.0464
5277,0.47437,0.19733,0.90569,1.0796
5278,-0.1417,-0.052581,0.414,-0.34663
5279,0.21108,0.038295,0.77862,0.66829
5280,0.38661,0.31442,0.75542,0.29682
5281,0.2541,0.15014,0.99408,0.40959
5282,0.56213,0.53811,0.8858,0.12435
5283,0.47437,0.47345,0.8637,0.031478
5284,0.21108,0.16063,0.84381,0.20395
